date,coin,open,high,low,close,mean,median,std,count
2024-02-02,CUP,288.073856,289.676487,288.073856,289.676487,288.831861,288.617272,0.411453,46
2024-02-03,CUP,289.700319,290.989996,289.700319,290.989996,290.183759,290.025636,0.338270,48
2024-02-04,CUP,291.009388,292.212865,291.009388,292.212865,291.313117,291.133171,0.341473,47
2024-02-05,CUP,292.242694,294.319277,292.242694,294.319277,292.675649,292.326324,0.605907,43
2024-02-06,CUP,294.450171,295.718948,294.450171,295.625246,294.859189,294.581842,0.418334,47
2024-02-07,CUP,295.689966,296.734248,295.689966,296.734248,296.200460,296.078659,0.272407,46
2024-02-08,CUP,296.789439,298.235676,296.789439,298.230185,297.345296,297.185498,0.401837,46
2024-02-09,CUP,298.234636,298.856446,298.234568,298.629601,298.537507,298.529492,0.136344,39
2024-02-10,CUP,298.638115,299.669560,298.618128,299.669560,298.927445,298.742332,0.331512,41
2024-02-11,CUP,299.735326,301.014913,299.735326,301.014913,300.250767,300.017088,0.384175,42
2024-02-12,CUP,301.045040,301.407469,298.972581,299.499117,300.594054,301.090364,0.828416,40
2024-02-13,CUP,299.512468,300.785121,299.313770,300.555177,300.051610,299.798573,0.473918,42
2024-02-14,CUP,300.555177,301.471343,298.359038,298.677398,300.425988,300.908983,1.048721,58
2024-02-15,CUP,298.650619,300.036496,298.650619,299.987423,299.187802,298.899264,0.455614,48
2024-02-16,CUP,299.964534,302.570345,299.644435,302.529587,300.794345,299.917146,1.245141,48
2024-02-17,CUP,302.533661,302.636000,301.634986,302.308329,302.148217,302.207690,0.254439,48
2024-02-18,CUP,302.304693,306.103979,302.086235,306.103979,303.285591,302.321309,1.674205,43
2024-02-19,CUP,306.111373,307.509548,306.111373,307.509548,306.825603,306.823009,0.252937,48
2024-02-20,CUP,307.580560,308.402724,307.578508,308.337611,307.959809,307.933231,0.173302,48
2024-02-21,CUP,308.542297,309.925432,308.508954,309.739855,309.048394,308.719383,0.489089,48
2024-02-22,CUP,309.755557,310.135742,309.498808,310.085352,309.699371,309.660404,0.180716,48
2024-02-23,CUP,309.949505,310.337750,309.622499,310.167032,309.848096,309.716159,0.251543,48
2024-02-24,CUP,310.162703,312.019981,310.162703,312.019981,311.112294,310.793973,0.544697,48
2024-02-25,CUP,311.992821,312.504817,311.907915,312.504817,312.188703,312.254823,0.160963,48
2024-02-26,CUP,312.504817,313.421811,312.504817,313.318326,312.954623,312.882150,0.266084,48
2024-02-27,CUP,313.475133,313.912847,313.475133,313.870385,313.679512,313.630854,0.127993,48
2024-02-28,CUP,313.864884,314.122684,313.576561,314.092806,313.744797,313.725083,0.124265,48
2024-02-29,CUP,314.090094,316.462778,314.081897,316.462778,314.712477,314.172404,0.799353,48
2024-03-01,CUP,316.640110,317.913218,316.640110,317.913218,317.168954,317.064269,0.291567,48
2024-03-02,CUP,317.903658,319.654341,317.903658,319.654341,318.480623,318.293540,0.472879,48
2024-03-03,CUP,319.797127,321.804697,319.797127,321.804697,320.827755,320.761866,0.541000,48
2024-03-04,CUP,321.924964,323.565782,321.924964,323.540422,322.563508,322.258072,0.477672,48
2024-03-05,CUP,323.570454,325.987584,323.570454,325.987584,324.586212,324.284231,0.671140,48
2024-03-06,CUP,326.509439,328.678079,326.509439,328.550548,327.275820,326.954224,0.602049,48
2024-03-07,CUP,328.553082,328.889559,328.137911,328.630152,328.546094,328.511940,0.158100,48
2024-03-08,CUP,328.571378,328.936930,328.551368,328.690239,328.694376,328.721768,0.088262,48
2024-03-09,CUP,328.708891,328.804874,328.460318,328.460318,328.670045,328.699387,0.083022,48
2024-03-10,CUP,328.217442,328.277635,326.188068,326.188068,327.711767,328.080345,0.558136,40
2024-03-11,CUP,326.178073,326.276114,325.524050,326.027915,325.896046,325.831486,0.195987,48
2024-03-12,CUP,326.057489,326.066984,325.387395,325.519701,325.866885,326.023165,0.221260,48
2024-03-13,CUP,325.561069,325.633389,325.311267,325.357543,325.509736,325.525511,0.079688,48
2024-03-14,CUP,325.362468,327.537477,325.289580,327.537477,325.955565,325.470118,0.624343,48
2024-03-15,CUP,327.572310,328.001724,327.455518,327.963234,327.651269,327.621475,0.136612,48
2024-03-16,CUP,327.297599,327.924531,327.233551,327.809845,327.443407,327.332403,0.207026,48
2024-03-17,CUP,327.818388,328.243623,327.366730,327.366730,327.959189,327.929646,0.191297,48
2024-03-18,CUP,327.301242,327.761112,327.202954,327.369883,327.374821,327.299634,0.169853,48
2024-03-19,CUP,327.447585,327.993012,327.378104,327.785282,327.672009,327.580658,0.163710,48
2024-03-20,CUP,328.596346,329.740844,328.422565,329.740844,328.757060,328.592249,0.387827,48
2024-03-21,CUP,329.762554,330.689232,329.680087,330.689232,329.903295,329.884537,0.197281,48
2024-03-22,CUP,330.712262,330.744687,329.600806,329.600806,330.284712,330.550683,0.405693,48
2024-03-23,CUP,329.559901,329.712546,329.317165,329.468008,329.506284,329.513216,0.075639,48
2024-03-24,CUP,329.430180,329.632780,328.860821,328.860821,329.422903,329.497405,0.194283,48
2024-03-25,CUP,328.884744,329.528204,328.776626,329.528204,329.095099,329.045056,0.176225,48
2024-03-26,CUP,329.546973,330.725320,329.546973,330.639620,330.108662,329.888738,0.374853,48
2024-03-27,CUP,330.655258,332.331753,330.598810,332.331753,331.367991,331.148775,0.475137,48
2024-03-28,CUP,332.383903,332.703664,332.162681,332.558467,332.547920,332.659526,0.163520,48
2024-03-29,CUP,332.561527,333.366172,332.488525,333.366172,332.832365,332.596424,0.319731,48
2024-03-30,CUP,333.365789,334.776749,333.340822,334.776749,333.773393,333.520864,0.428389,48
2024-03-31,CUP,334.845173,335.500428,334.798596,335.439359,335.026969,334.886374,0.256637,40
2024-04-01,CUP,335.452736,336.851949,335.258208,336.851949,335.805003,335.435883,0.584877,48
2024-04-02,CUP,336.845552,338.814974,336.845552,338.814974,337.333453,337.051988,0.525152,48
2024-04-03,CUP,338.793202,340.033341,338.793202,340.033341,339.282085,339.149607,0.340469,48
2024-04-04,CUP,340.139322,341.800161,340.139322,341.800161,340.636472,340.339079,0.458615,48
2024-04-05,CUP,341.865218,343.971581,341.852114,343.971581,342.606775,342.428088,0.680570,48
2024-04-06,CUP,343.982021,344.923277,343.982021,344.923277,344.334584,344.174860,0.265482,48
2024-04-07,CUP,345.040150,347.293014,345.040150,347.293014,345.830013,345.436658,0.695281,48
2024-04-08,CUP,347.339823,348.775371,347.305002,348.775371,347.790469,347.514698,0.450788,48
2024-04-09,CUP,348.684974,349.497629,348.684974,349.480407,348.956335,348.813779,0.248374,48
2024-04-10,CUP,349.480407,349.714925,349.009025,349.698035,349.426086,349.510497,0.214343,48
2024-04-11,CUP,349.718726,349.930574,349.518832,349.554010,349.766476,349.825759,0.122122,48
2024-04-12,CUP,349.572339,349.769162,349.381483,349.646646,349.549866,349.503541,0.096309,48
2024-04-13,CUP,350.042399,351.339669,350.038172,351.313428,350.550957,350.160253,0.508663,48
2024-04-14,CUP,351.313428,353.173310,351.313428,353.172959,351.996691,351.617603,0.591260,48
2024-04-15,CUP,353.196288,354.403792,353.156955,354.403792,353.623087,353.413531,0.377178,48
2024-04-16,CUP,354.431976,356.393852,354.431976,356.393852,355.101991,354.790247,0.528565,48
2024-04-17,CUP,356.284648,357.978841,356.284648,357.866060,357.250326,357.148050,0.423164,48
2024-04-18,CUP,357.912847,359.202691,357.912847,359.202691,358.396336,358.156784,0.365522,48
2024-04-19,CUP,359.438212,361.387274,359.250461,361.381305,359.998458,359.498755,0.761222,48
2024-04-20,CUP,361.372714,362.463562,361.372714,362.393580,361.898174,361.711470,0.327474,48
2024-04-21,CUP,362.433246,364.763524,362.433246,364.763524,363.150318,362.592284,0.755950,40
2024-04-22,CUP,364.802500,366.707378,364.802500,366.707378,365.343181,365.026215,0.532732,48
2024-04-23,CUP,366.619963,371.511993,366.619963,371.511993,368.405131,367.622186,1.359016,48
2024-04-24,CUP,371.530491,378.368484,371.530491,378.368484,374.348501,372.517114,2.428603,48
2024-04-25,CUP,378.431500,380.352107,378.431500,380.183999,379.176060,378.787085,0.597329,48
2024-04-26,CUP,380.202373,382.936653,380.188959,382.936653,381.018425,380.368427,0.992501,48
2024-04-27,CUP,382.930603,384.924060,382.929028,384.924060,383.600788,383.373093,0.481761,48
2024-04-28,CUP,384.975936,385.223279,383.358562,384.852114,384.747063,385.034741,0.562708,48
2024-04-29,CUP,384.865066,386.630739,384.865066,386.630739,385.617419,385.408517,0.418202,48
2024-04-30,CUP,386.682199,387.583129,386.682199,387.361278,387.085514,387.072833,0.198394,48
2024-05-01,CUP,387.364341,387.946543,386.891857,387.946543,387.350952,387.248682,0.301308,48
2024-05-02,CUP,387.948756,394.245209,387.948756,394.080592,389.540408,388.394904,2.387849,48
2024-05-03,CUP,394.060143,394.115668,393.182185,393.203838,393.744412,393.916273,0.286027,48
2024-05-04,CUP,393.190451,393.480185,393.060635,393.444819,393.238601,393.192251,0.103220,48
2024-05-05,CUP,393.501016,395.069456,393.501016,394.946796,394.312988,394.074816,0.449039,48
2024-05-06,CUP,394.961998,395.591570,389.684475,390.148874,394.000581,394.917266,2.172765,48
2024-05-07,CUP,390.144238,391.154014,390.130980,391.044576,390.446723,390.210227,0.364148,48
2024-05-08,CUP,391.076782,391.879767,391.049739,391.178020,391.234331,391.176228,0.152212,48
2024-05-09,CUP,391.178113,397.439268,391.178113,395.933308,396.952128,397.247026,0.951462,48
2024-05-10,CUP,395.900782,396.860319,395.706155,396.548860,396.028165,395.869742,0.366102,48
2024-05-11,CUP,396.548860,396.552709,395.560232,395.759430,396.058950,396.322326,0.371929,48
2024-05-12,CUP,395.764432,395.804973,395.154930,395.804973,395.423033,395.269335,0.223173,40
2024-05-13,CUP,395.830793,395.830793,390.636293,391.268710,390.925440,390.735707,0.753743,47
2024-05-14,CUP,391.265289,391.389363,390.600195,390.600195,391.202061,391.305394,0.228630,48
2024-05-15,CUP,390.587467,390.806975,390.272485,390.488497,390.498250,390.413334,0.173771,48
2024-05-16,CUP,390.400299,391.069684,382.542589,382.542589,387.128115,387.065360,1.504049,48
2024-05-17,CUP,382.531959,388.500853,378.791562,386.644701,382.122108,379.392044,3.707056,48
2024-05-18,CUP,386.612008,387.094400,384.678257,384.678257,386.535021,386.734792,0.701363,48
2024-05-19,CUP,384.598714,384.598714,382.603013,382.604474,383.599968,383.845538,0.482971,48
2024-05-20,CUP,382.573681,382.611929,380.560857,381.741852,381.787543,382.035535,0.498195,48
2024-05-21,CUP,381.656639,381.770777,379.932514,379.932514,381.112921,381.357845,0.624852,47
2024-05-22,CUP,379.872566,379.872566,376.231722,376.231722,378.694890,379.402070,1.144257,48
2024-05-23,CUP,376.058398,376.058398,370.852751,370.852751,374.745472,375.357728,1.193350,48
2024-05-24,CUP,370.837992,370.837992,369.278138,369.393531,370.295780,370.571508,0.545638,48
2024-05-25,CUP,369.036337,369.062828,365.803141,365.864731,367.866863,368.225883,0.825618,48
2024-05-26,CUP,365.892342,366.040325,363.963232,364.007248,365.266901,365.801769,0.768906,48
2024-05-27,CUP,363.775620,363.812329,358.046768,358.046768,361.080887,361.852824,1.508379,48
2024-05-28,CUP,358.049873,358.049873,350.666480,350.666480,355.312185,356.212696,1.926734,48
2024-05-29,CUP,350.441535,350.441535,341.791471,341.791471,347.519020,348.879904,2.565890,48
2024-05-30,CUP,341.403025,341.403025,332.766410,332.766410,337.559807,339.182227,2.487748,48
2024-05-31,CUP,332.315067,332.315067,321.387611,321.387611,327.954581,329.940133,3.095343,48
2024-06-01,CUP,321.359904,321.359904,312.098266,312.098266,316.892656,318.119409,2.347727,48
2024-06-02,CUP,312.066749,312.066749,307.710907,307.710907,309.827569,310.385056,1.274665,42
2024-06-03,CUP,307.719981,310.724792,305.913673,310.496107,307.287885,307.155774,1.244914,48
2024-06-04,CUP,310.407703,311.550240,310.001005,311.550240,310.477950,310.310489,0.405824,48
2024-06-05,CUP,311.755552,314.025848,311.315841,314.025848,312.690260,312.672682,0.550799,44
2024-06-06,CUP,313.682314,320.440869,313.682314,318.812677,316.213523,315.213541,1.874508,48
2024-06-07,CUP,319.081698,347.050138,319.081698,347.050138,331.224902,322.395238,11.343663,49
2024-06-08,CUP,347.497871,364.148247,344.388166,364.148247,353.630714,351.870074,5.983945,48
2024-06-09,CUP,364.247944,388.631398,364.247944,388.631398,378.089920,375.739182,8.663904,48
2024-06-10,CUP,388.958042,391.144997,386.931406,386.931406,389.431256,389.300219,1.247874,48
2024-06-11,CUP,386.827328,386.827328,379.190975,379.190975,383.596027,383.995055,2.546246,48
2024-06-12,CUP,378.923492,378.923492,368.518958,368.518958,373.414036,373.380105,3.923219,48
2024-06-13,CUP,368.475971,368.566545,364.346266,364.547759,366.180520,365.809577,1.382025,48
2024-06-14,CUP,364.617852,365.446330,362.987410,362.992943,364.248340,364.603965,0.874604,47
2024-06-15,CUP,363.028786,364.276263,362.566246,364.265158,363.227627,363.205842,0.398797,48
2024-06-16,CUP,364.263338,364.331615,362.849312,363.680261,363.454581,363.508120,0.337645,48
2024-06-17,CUP,363.947075,366.136180,363.902646,365.554005,364.843324,364.757135,0.672182,48
2024-06-18,CUP,365.527549,365.708186,364.234992,364.695886,365.010259,364.940252,0.501632,48
2024-06-19,CUP,364.658219,367.478487,364.272914,367.459133,365.285696,364.987715,0.905809,48
2024-06-20,CUP,367.669961,370.630096,367.669961,369.365239,369.448570,369.687241,0.856313,48
2024-06-21,CUP,369.365239,371.885030,369.365239,371.885030,370.293418,369.977078,0.774873,48
2024-06-22,CUP,372.000098,375.992511,371.952558,375.992511,374.205287,374.700954,1.289393,48
2024-06-23,CUP,375.992511,377.776033,375.992511,377.577421,377.192075,377.318834,0.488044,44
2024-06-24,CUP,377.599068,381.345921,377.599068,379.702759,379.210077,379.278109,1.034178,48
2024-06-25,CUP,379.650547,380.938968,379.385815,379.652493,380.026211,380.054810,0.406171,48
2024-06-26,CUP,379.259836,379.259836,376.473941,376.473941,377.994001,378.261024,0.787467,48
2024-06-27,CUP,376.681872,376.681872,374.386490,374.588367,375.424297,375.319123,0.591878,48
2024-06-28,CUP,374.327119,376.074687,373.310250,373.310250,374.887374,374.934633,0.705952,48
2024-06-29,CUP,373.280648,373.280648,369.164235,369.747517,371.585938,372.379648,1.432089,48
2024-06-30,CUP,369.697551,370.878590,369.040288,370.869404,369.631622,369.491667,0.452049,48
2024-07-01,CUP,370.634944,372.855418,370.067614,372.264216,371.969954,372.337140,0.798977,48
2024-07-02,CUP,372.383768,372.383768,370.595864,371.115021,371.417903,371.535343,0.436541,48
2024-07-03,CUP,371.156145,371.156145,367.912229,367.912229,369.366972,369.486316,0.923873,47
2024-07-04,CUP,367.912263,368.041997,362.541416,363.040556,364.767273,363.770986,1.806554,48
2024-07-05,CUP,363.038263,363.698572,362.731524,363.534306,363.268594,363.238521,0.256613,48
2024-07-06,CUP,363.515696,364.132885,362.718750,362.768037,363.310674,363.324942,0.364018,48
2024-07-07,CUP,362.777394,362.793041,357.630861,357.663176,360.805507,361.445408,1.794455,48
2024-07-08,CUP,357.591250,357.591250,350.966784,350.966784,353.301161,352.669560,2.224307,48
2024-07-09,CUP,351.153387,351.153387,348.886139,348.933104,349.747387,349.651094,0.670409,48
2024-07-10,CUP,348.919702,348.986378,347.252033,348.169283,348.066790,347.978785,0.506001,48
2024-07-11,CUP,348.089013,348.634754,347.762456,348.348565,348.174294,348.102353,0.239911,48
2024-07-12,CUP,348.306780,348.667864,345.467711,345.467711,347.738130,348.201236,0.925724,48
2024-07-13,CUP,345.367239,345.421962,342.158410,342.163385,343.644439,343.820464,1.138129,48
2024-07-14,CUP,342.062476,342.062476,340.325851,340.325851,341.386541,341.443133,0.454977,41
2024-07-15,CUP,340.169210,340.169210,336.009852,336.160066,337.873185,338.311983,1.267479,48
2024-07-16,CUP,336.058068,336.127746,331.680122,331.680122,333.927654,334.047005,1.203044,48
2024-07-17,CUP,331.674142,331.683706,326.732486,326.732486,329.895691,330.371755,1.650277,48
2024-07-18,CUP,326.587697,326.587697,321.087881,321.087881,323.344759,323.216906,1.617972,48
2024-07-19,CUP,321.117963,321.117963,315.858040,315.858040,318.474735,318.446715,1.473370,48
2024-07-20,CUP,315.803985,315.803985,313.025611,313.410071,314.442954,314.884690,0.985153,48
2024-07-21,CUP,313.434709,313.445796,310.679170,310.690465,312.258708,312.662954,0.999453,48
2024-07-22,CUP,310.689491,310.689491,308.164703,309.631775,309.281977,309.021568,0.787461,48
2024-07-23,CUP,309.821744,315.369829,309.821744,315.265251,313.147917,313.247870,1.742245,48
2024-07-24,CUP,315.343624,320.750776,315.343624,320.750776,317.366939,316.698761,1.691064,48
2024-07-25,CUP,320.768457,327.870533,320.768457,327.820575,325.286974,325.980239,2.165981,48
2024-07-26,CUP,327.810398,331.420337,327.810398,331.420337,329.829644,330.061571,1.089169,48
2024-07-27,CUP,331.278654,335.427802,331.278654,335.427802,333.880753,334.182523,1.210089,48
2024-07-28,CUP,335.439532,338.416935,335.419089,337.346933,337.033257,337.077722,0.854025,48
2024-07-29,CUP,337.313318,340.616039,337.302207,338.676143,338.758121,338.642880,0.941343,48
2024-07-30,CUP,338.733036,339.727874,337.918788,339.727874,338.833351,338.703621,0.444635,48
2024-07-31,CUP,339.842829,343.120899,339.842829,341.522854,342.109475,342.322671,0.881735,48
2024-08-01,CUP,341.516171,343.200375,340.141166,340.168003,341.767579,341.895200,0.949576,48
2024-08-02,CUP,340.239026,340.541983,337.011180,337.011180,339.257766,339.823449,1.243516,48
2024-08-03,CUP,336.471315,336.471315,330.051788,330.142361,332.464074,332.720072,1.719323,48
2024-08-04,CUP,329.930418,329.930418,328.863943,329.803110,329.294489,329.251170,0.312221,40
2024-08-05,CUP,329.833762,330.516107,328.495707,328.593738,329.783735,330.011438,0.596965,48
2024-08-06,CUP,328.603993,328.603993,326.931225,328.275911,327.639623,327.584706,0.475841,48
2024-08-07,CUP,328.278650,329.958612,327.968715,329.958612,328.858970,328.865650,0.543255,48
2024-08-08,CUP,329.990684,332.388368,329.990684,331.661740,331.513726,331.636311,0.624505,48
2024-08-09,CUP,331.646925,332.470229,330.523272,330.589558,331.412836,331.332038,0.723702,48
2024-08-10,CUP,330.609845,332.068244,329.854769,332.068244,330.436677,330.307541,0.542355,48
2024-08-11,CUP,332.030684,333.927851,331.830794,332.311835,332.472374,332.335533,0.589676,48
2024-08-12,CUP,332.301468,332.939141,330.027421,330.051823,331.598351,331.361770,0.957060,48
2024-08-13,CUP,329.826703,331.286264,329.826703,330.965901,330.474869,330.460270,0.414259,48
2024-08-14,CUP,331.031716,333.048307,330.907852,333.048307,332.134134,332.547500,0.767174,48
2024-08-15,CUP,333.295341,334.898838,333.156004,334.797135,334.017576,334.167119,0.577492,48
2024-08-16,CUP,334.661396,336.219532,333.495838,334.304878,334.907176,334.975524,0.608518,48
2024-08-17,CUP,334.329265,335.285519,333.957481,335.188509,334.422689,334.242177,0.391521,48
2024-08-18,CUP,335.231766,336.437444,335.231766,335.586810,335.913251,335.902300,0.330820,48
2024-08-19,CUP,335.590987,336.116549,333.454504,333.738824,334.705253,334.567387,0.965834,48
2024-08-20,CUP,333.762909,334.734949,333.586218,334.379164,334.121804,334.183220,0.287898,48
2024-08-21,CUP,334.401953,334.401953,332.998767,333.227578,333.709990,333.850851,0.448761,48
2024-08-22,CUP,333.597222,334.632603,332.401132,334.539775,333.426806,333.566560,0.693486,48
2024-08-23,CUP,334.570011,335.702873,334.555708,335.560563,335.233100,335.278406,0.306245,48
2024-08-24,CUP,335.476625,336.627576,335.131501,336.141902,336.023948,336.120620,0.419608,48
2024-08-25,CUP,336.140417,337.232867,335.542840,337.232867,336.333471,336.214113,0.517704,40
2024-08-26,CUP,337.268389,340.374621,337.268389,338.296736,338.855174,338.768223,0.744201,48
2024-08-27,CUP,338.262575,338.585534,337.451127,337.765114,338.005522,337.982469,0.296516,48
2024-08-28,CUP,337.702058,338.984220,337.624539,338.506101,338.356931,338.498697,0.387239,48
2024-08-29,CUP,338.517341,338.517341,337.534909,337.826444,337.911856,337.920254,0.268983,48
2024-08-30,CUP,337.839580,337.839580,337.010768,337.627540,337.394977,337.372573,0.252324,48
2024-08-31,CUP,337.645554,338.963743,337.208188,337.440174,337.637922,337.517351,0.337788,48
2024-09-01,CUP,337.300058,337.433536,336.713673,337.007369,337.108777,337.080573,0.169944,48
2024-09-02,CUP,337.010616,338.664812,336.404977,338.438363,337.417252,337.158251,0.724086,48
2024-09-03,CUP,338.384713,339.131271,338.089081,338.753595,338.583748,338.623900,0.291671,48
2024-09-04,CUP,338.743706,338.743706,337.859120,338.220161,338.332399,338.367665,0.243963,48
2024-09-05,CUP,338.177246,338.202495,336.943827,336.980570,337.406870,337.434151,0.374459,48
2024-09-06,CUP,336.691862,337.276640,336.443503,336.843403,336.784620,336.762332,0.212884,48
2024-09-07,CUP,336.763423,337.572510,336.721880,336.910254,337.056598,337.028950,0.184091,48
