snapshot_utc,coin,offer_value,average_buy,average_sell,average,median_buy,median_sell
2026-02-24T15:08:17.193142+00:00,CUP,575.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,576.484018,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,580.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,565.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,573.033708,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,573.033708,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,570.539419,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,590.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,590.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,560.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,576.923077,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,584.953204,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,578.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,570.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,573.394495,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,582.075472,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,565.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,580.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,589.531680,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,581.363636,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,560.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,570.125428,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,574.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,560.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,579.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,582.075472,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,580.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,570.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,571.073446,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,565.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,585.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,575.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,578.465063,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,579.710145,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,570.895522,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,580.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,576.666667,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,574.257426,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,600.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,578.465063,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,600.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,579.900744,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,572.868928,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,570.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,585.149314,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,580.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,590.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,570.934256,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,586.998494,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,570.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,570.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,575.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,576.730906,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,560.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,570.011025,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,580.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,577.968526,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,590.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,570.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,590.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,580.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,580.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,574.879227,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,575.000000,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,567.375887,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,577.803204,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,CUP,587.995198,574.361351,578.845599,578.498282,575.000000,580.000000
2026-02-24T15:08:17.193142+00:00,MLC,1.280000,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.250000,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.200000,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.259916,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.195934,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.259929,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.199932,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.260000,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.200000,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.320041,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.280000,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.321004,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.280000,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.270000,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.320029,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.240079,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.280681,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.200480,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.266968,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.280000,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.250000,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.190476,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.290006,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.290006,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.330000,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.320023,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.260114,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.320132,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.270648,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.199336,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.260000,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.279070,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.321004,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.280000,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.320027,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.270003,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.320378,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.279994,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.280264,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.280000,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,MLC,1.363141,1.271150,1.271831,1.271698,1.270001,1.280000
2026-02-24T15:08:17.193142+00:00,CLASICA,1.030000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.040019,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.060000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.030000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.060000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.060000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.040000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.060000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.010101,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.080051,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.049972,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.030000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.039934,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.050000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.010019,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.040000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.030000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.050000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.040091,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.070000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.025000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.060271,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.040000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.051502,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.040062,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.039755,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.041667,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.030000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.049869,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.040000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.053191,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.040000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.080000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.010101,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.010101,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.040006,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.029991,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.080000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.050000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.000000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.035156,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.030000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.031579,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.010101,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.050000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.060904,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.056250,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.050000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.050000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.020000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.041848,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.037500,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.052632,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.050200,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.049787,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.030000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.080000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.050000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.044737,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.080000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.040000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.040000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.010101,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.030008,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.030141,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.080000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.030000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,CLASICA,1.060000,1.035328,1.045531,1.042980,1.030000,1.049787
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,195.431472,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,205.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,205.002050,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,189.655172,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,195.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,195.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,194.805195,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,179.856115,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,205.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,125.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,208.333333,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,180.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,197.802198,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,205.061082,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,212.765957,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,204.993252,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,308.333333,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,205.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,210.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,125.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,205.808081,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,213.138686,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,210.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,210.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,125.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,202.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,225.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,205.073996,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,125.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,125.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,205.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,198.232323,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,209.917355,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,210.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,180.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,208.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,208.928571,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,205.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,125.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,210.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,204.081633,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,215.827338,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,125.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,205.240175,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,208.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,207.758621,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,208.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,125.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,205.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,200.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,180.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,205.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,204.545455,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,205.000000,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,204.814815,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,204.732510,200.618959,193.751923,196.450173,200.000000,202.000000
2026-02-24T15:08:17.193142+00:00,ETECSA,215.000000,200.618959,193.751923,196.450173,200.000000,202.000000
