date,coin,open,high,low,close,mean,median,std,count
2024-02-04,MLC,1.152831,1.152972,1.152186,1.152446,1.152702,1.152764,0.000198,47
2024-02-05,MLC,1.152642,1.156285,1.152642,1.156285,1.153967,1.153524,0.000982,43
2024-02-06,MLC,1.156640,1.164080,1.156251,1.164080,1.159420,1.157975,0.002359,47
2024-02-07,MLC,1.164337,1.167187,1.164337,1.167173,1.165533,1.165249,0.000749,46
2024-02-08,MLC,1.167065,1.168334,1.166907,1.167980,1.167287,1.167190,0.000351,46
2024-02-09,MLC,1.167856,1.167856,1.161139,1.161139,1.165406,1.166446,0.002232,39
2024-02-10,MLC,1.160931,1.161198,1.158237,1.158237,1.160307,1.160984,0.000965,41
2024-02-11,MLC,1.157598,1.157598,1.155573,1.156366,1.156657,1.156895,0.000484,42
2024-02-12,MLC,1.156360,1.157148,1.155870,1.157148,1.156371,1.156363,0.000198,40
2024-02-13,MLC,1.157181,1.165641,1.157181,1.165641,1.159942,1.158024,0.003139,42
2024-02-14,MLC,1.165653,1.166518,1.165294,1.166518,1.165812,1.165830,0.000299,58
2024-02-15,MLC,1.166790,1.167203,1.165597,1.166820,1.166260,1.166165,0.000481,48
2024-02-16,MLC,1.166968,1.168875,1.166446,1.168875,1.167314,1.166965,0.000857,48
2024-02-17,MLC,1.168899,1.170658,1.168676,1.170658,1.169202,1.168864,0.000595,48
2024-02-18,MLC,1.170693,1.172971,1.170676,1.172940,1.171627,1.171528,0.000695,48
2024-02-19,MLC,1.172836,1.175685,1.172596,1.174740,1.174209,1.174216,0.000710,48
2024-02-20,MLC,1.174714,1.175612,1.174622,1.175008,1.175260,1.175317,0.000301,48
2024-02-21,MLC,1.175024,1.176376,1.175024,1.176204,1.175813,1.175800,0.000294,48
2024-02-22,MLC,1.176228,1.177767,1.176228,1.177543,1.176850,1.176630,0.000395,37
2024-02-23,MLC,1.177563,1.182734,1.177538,1.182734,1.178920,1.178070,0.001540,48
2024-02-24,MLC,1.183062,1.187081,1.183062,1.187081,1.184509,1.184111,0.001004,48
2024-02-25,MLC,1.187267,1.190131,1.187260,1.190131,1.188091,1.187551,0.000907,43
2024-02-27,MLC,1.199810,1.200670,1.199810,1.200539,1.200274,1.200165,0.000325,9
2024-02-28,MLC,1.200536,1.205784,1.200536,1.205784,1.202577,1.201574,0.001688,48
2024-02-29,MLC,1.205806,1.206839,1.205806,1.206543,1.206192,1.206046,0.000269,48
2024-03-01,MLC,1.206541,1.209132,1.206175,1.208999,1.207163,1.206688,0.000848,48
2024-03-02,MLC,1.208919,1.212503,1.208919,1.212503,1.210141,1.209481,0.001132,48
2024-03-03,MLC,1.212665,1.216646,1.212665,1.216646,1.213944,1.213330,0.001148,48
2024-03-04,MLC,1.216738,1.221303,1.216686,1.221303,1.217836,1.217243,0.001193,48
2024-03-05,MLC,1.221303,1.224431,1.221303,1.224431,1.222493,1.222129,0.000811,48
2024-03-06,MLC,1.224341,1.231329,1.224341,1.231329,1.227505,1.227227,0.001665,41
2024-03-09,MLC,1.227184,1.227210,1.225723,1.225723,1.226439,1.226425,0.000536,15
2024-03-10,MLC,1.225644,1.225644,1.216955,1.216955,1.222679,1.223827,0.002197,48
2024-03-11,MLC,1.216873,1.216873,1.211854,1.212933,1.214924,1.216166,0.001754,48
2024-03-12,MLC,1.212745,1.212745,1.208288,1.208288,1.211723,1.212249,0.001194,36
2024-03-13,MLC,1.208200,1.208313,1.206107,1.206166,1.207326,1.207704,0.000753,48
2024-03-14,MLC,1.206316,1.208003,1.206310,1.207285,1.207257,1.207074,0.000411,48
2024-03-15,MLC,1.207326,1.207618,1.206827,1.206857,1.207212,1.207198,0.000142,48
2024-03-16,MLC,1.206790,1.208575,1.206770,1.208575,1.207279,1.206949,0.000581,44
2024-03-20,MLC,1.203447,1.204646,1.203447,1.204438,1.203838,1.203695,0.000320,43
2024-03-21,MLC,1.204370,1.204884,1.204173,1.204884,1.204427,1.204379,0.000198,48
2024-03-22,MLC,1.204948,1.206430,1.204721,1.206430,1.205125,1.204850,0.000571,41
2024-03-24,MLC,1.204052,1.204052,1.203331,1.203972,1.203719,1.203720,0.000213,16
2024-03-25,MLC,1.203823,1.203823,1.202765,1.202862,1.203437,1.203607,0.000368,48
2024-03-26,MLC,1.202941,1.203231,1.200672,1.202652,1.202625,1.202866,0.000595,48
2024-03-27,MLC,1.202604,1.202904,1.202060,1.202060,1.202445,1.202381,0.000174,48
2024-03-28,MLC,1.202060,1.202074,1.200125,1.200125,1.201459,1.201665,0.000506,48
2024-03-29,MLC,1.200171,1.200510,1.200019,1.200446,1.200159,1.200119,0.000151,48
2024-03-30,MLC,1.200340,1.201607,1.200340,1.201607,1.200875,1.200813,0.000305,48
2024-03-31,MLC,1.201542,1.202815,1.201542,1.202815,1.202278,1.202206,0.000274,48
2024-04-01,MLC,1.202821,1.205928,1.202821,1.205928,1.203848,1.203389,0.000894,48
2024-04-02,MLC,1.205974,1.208467,1.205974,1.208467,1.206526,1.206104,0.000734,48
2024-04-03,MLC,1.208616,1.211272,1.208616,1.211272,1.209723,1.209574,0.000602,48
2024-04-04,MLC,1.211516,1.213906,1.211239,1.213579,1.212073,1.211374,0.000984,48
2024-04-05,MLC,1.213734,1.215673,1.213584,1.215673,1.214208,1.213794,0.000672,48
2024-04-06,MLC,1.215673,1.219082,1.215673,1.219082,1.217461,1.217205,0.000640,47
2024-04-08,MLC,1.225266,1.230061,1.225266,1.230061,1.226498,1.225625,0.001442,41
2024-04-09,MLC,1.230101,1.234072,1.230101,1.234072,1.231906,1.231166,0.001125,46
2024-04-10,MLC,1.232815,1.234214,1.232559,1.233336,1.233199,1.233197,0.000370,42
2024-04-11,MLC,1.233387,1.233459,1.230365,1.230365,1.232834,1.233353,0.000795,48
2024-04-12,MLC,1.230291,1.230501,1.227858,1.227858,1.229492,1.230210,0.000960,48
2024-04-13,MLC,1.227784,1.227784,1.224913,1.226200,1.226900,1.227630,0.001018,47
2024-04-14,MLC,1.225605,1.226883,1.225605,1.226652,1.226392,1.226451,0.000385,18
2024-04-15,MLC,1.226519,1.227103,1.225078,1.226628,1.226437,1.226650,0.000479,40
2024-04-16,MLC,1.226675,1.228098,1.226629,1.227590,1.227136,1.226710,0.000554,38
2024-04-17,MLC,1.227679,1.228718,1.227324,1.228385,1.227735,1.227525,0.000403,48
2024-04-18,MLC,1.228497,1.231137,1.228476,1.231106,1.229487,1.229039,0.000833,48
2024-04-19,MLC,1.231085,1.235686,1.231085,1.235679,1.232731,1.231912,0.001453,48
2024-04-20,MLC,1.235677,1.239037,1.235677,1.239037,1.236612,1.236164,0.000847,48
2024-04-21,MLC,1.239018,1.246259,1.239018,1.246069,1.241661,1.240899,0.001642,48
2024-04-22,MLC,1.246111,1.251642,1.246111,1.251642,1.248116,1.247557,0.001493,48
2024-04-23,MLC,1.251702,1.261674,1.251702,1.261240,1.255535,1.253243,0.003527,48
2024-04-24,MLC,1.261545,1.264687,1.261545,1.264546,1.262962,1.262628,0.000825,48
2024-04-25,MLC,1.264546,1.270350,1.264546,1.270350,1.266665,1.265570,0.001992,48
2024-04-26,MLC,1.270350,1.282080,1.270345,1.282080,1.273986,1.271133,0.003990,48
2024-04-27,MLC,1.282232,1.282232,1.265276,1.265788,1.272986,1.272933,0.003133,48
2024-04-28,MLC,1.266469,1.275107,1.266469,1.275107,1.269165,1.267046,0.003099,48
2024-04-29,MLC,1.275107,1.281406,1.274820,1.281406,1.277848,1.276834,0.001822,48
2024-04-30,MLC,1.281406,1.281777,1.271340,1.272212,1.278648,1.281247,0.003670,48
2024-05-01,MLC,1.271745,1.298479,1.271745,1.298451,1.284122,1.283132,0.005001,48
2024-05-02,MLC,1.298309,1.298309,1.285361,1.286150,1.286044,1.285873,0.001824,48
2024-05-03,MLC,1.286186,1.287016,1.285599,1.286083,1.286447,1.286459,0.000266,48
2024-05-04,MLC,1.286287,1.290003,1.286000,1.290003,1.287352,1.286419,0.001375,48
2024-05-05,MLC,1.289908,1.291948,1.289542,1.290129,1.290364,1.289993,0.000677,48
2024-05-06,MLC,1.290131,1.300613,1.290131,1.298144,1.299551,1.300152,0.001550,48
2024-05-07,MLC,1.298213,1.298213,1.272284,1.273127,1.275690,1.275455,0.004780,40
2024-05-08,MLC,1.272985,1.272985,1.260564,1.263639,1.263178,1.262508,0.002247,48
2024-05-09,MLC,1.263651,1.265706,1.252688,1.252688,1.261469,1.264362,0.004693,48
2024-05-10,MLC,1.253137,1.261562,1.252577,1.260835,1.255820,1.254140,0.002873,48
2024-05-11,MLC,1.260323,1.274862,1.257168,1.257168,1.269362,1.274243,0.006199,48
2024-05-12,MLC,1.256790,1.263563,1.256355,1.256829,1.261030,1.262369,0.002331,48
2024-05-13,MLC,1.256805,1.262892,1.254306,1.262600,1.256320,1.255487,0.002337,37
2024-05-14,MLC,1.247079,1.247079,1.231288,1.231288,1.239507,1.240507,0.005887,18
2024-05-15,MLC,1.231244,1.242879,1.226857,1.242437,1.233111,1.231244,0.004400,41
2024-05-16,MLC,1.242367,1.242414,1.233538,1.233538,1.239959,1.241937,0.003035,48
2024-05-17,MLC,1.233599,1.233599,1.227478,1.230591,1.231942,1.232447,0.001168,48
2024-05-18,MLC,1.230629,1.230665,1.224681,1.224706,1.227658,1.228414,0.001748,48
2024-05-19,MLC,1.224648,1.225903,1.224289,1.225903,1.224765,1.224660,0.000462,48
2024-05-20,MLC,1.225761,1.226074,1.222954,1.222954,1.225157,1.225772,0.001072,48
2024-05-21,MLC,1.222662,1.223156,1.220795,1.220795,1.222328,1.222812,0.000730,47
2024-05-22,MLC,1.220800,1.220800,1.217662,1.217662,1.219758,1.220328,0.000936,48
2024-05-23,MLC,1.217672,1.217706,1.197423,1.201791,1.202785,1.201764,0.005297,48
2024-05-24,MLC,1.201912,1.201990,1.185847,1.185875,1.195837,1.200273,0.006628,48
2024-05-25,MLC,1.185875,1.185875,1.161877,1.177427,1.168583,1.164964,0.006808,48
2024-05-26,MLC,1.177430,1.195154,1.177383,1.189585,1.181075,1.179991,0.004109,48
2024-05-27,MLC,1.191020,1.209060,1.190803,1.208042,1.197441,1.191381,0.007949,48
2024-05-28,MLC,1.208013,1.224256,1.207579,1.220532,1.221228,1.223333,0.004725,48
2024-05-29,MLC,1.220469,1.233018,1.220095,1.224148,1.228557,1.228997,0.004604,41
2024-05-30,MLC,1.223810,1.223810,1.214525,1.214525,1.220811,1.222743,0.002763,48
2024-05-31,MLC,1.214140,1.214140,1.198719,1.198719,1.208772,1.211458,0.004516,48
2024-06-01,MLC,1.198345,1.198345,1.172741,1.172741,1.188156,1.193383,0.008108,48
2024-06-02,MLC,1.172277,1.172277,1.162961,1.162961,1.167466,1.169063,0.002757,48
2024-06-03,MLC,1.162347,1.162347,1.156350,1.156692,1.159499,1.160193,0.001518,48
2024-06-04,MLC,1.156632,1.162317,1.156164,1.160908,1.158217,1.156608,0.002265,48
2024-06-05,MLC,1.160726,1.165830,1.159497,1.165830,1.161609,1.160209,0.002376,44
2024-06-06,MLC,1.165865,1.174062,1.165779,1.174062,1.167876,1.166074,0.002750,48
2024-06-07,MLC,1.174391,1.175498,1.145363,1.151741,1.162298,1.164096,0.008379,49
2024-06-08,MLC,1.154004,1.165639,1.120889,1.165343,1.145402,1.147006,0.011820,33
2024-06-09,MLC,1.218261,1.224211,1.217438,1.223882,1.221553,1.223676,0.002766,21
2024-06-10,MLC,1.223882,1.232286,1.223343,1.223343,1.227367,1.227027,0.002999,48
2024-06-11,MLC,1.223706,1.223856,1.204760,1.204828,1.214155,1.214843,0.006599,48
2024-06-12,MLC,1.204687,1.204740,1.197767,1.197925,1.200584,1.199918,0.002119,48
2024-06-13,MLC,1.197925,1.200265,1.192272,1.192272,1.197184,1.197864,0.002206,48
2024-06-14,MLC,1.192134,1.192574,1.185331,1.185331,1.189213,1.190299,0.002641,47
2024-06-15,MLC,1.184708,1.186758,1.183463,1.186132,1.185411,1.185521,0.000829,48
2024-06-16,MLC,1.186166,1.188316,1.184588,1.184588,1.186734,1.187038,0.001076,48
2024-06-17,MLC,1.184450,1.184450,1.180665,1.183365,1.182649,1.182568,0.001004,48
2024-06-18,MLC,1.183365,1.183365,1.180149,1.180260,1.181457,1.181424,0.000648,48
2024-06-19,MLC,1.179950,1.179950,1.174854,1.177775,1.177120,1.177276,0.001375,48
2024-06-20,MLC,1.177775,1.179496,1.175574,1.179496,1.177898,1.177988,0.001034,38
2024-06-21,MLC,1.179496,1.181053,1.178577,1.180072,1.179564,1.179459,0.000582,48
2024-06-22,MLC,1.180294,1.190183,1.180294,1.189691,1.186017,1.185796,0.003027,48
2024-06-23,MLC,1.189691,1.194317,1.188916,1.193885,1.192352,1.193080,0.001761,48
2024-06-24,MLC,1.193825,1.197271,1.191097,1.196678,1.194497,1.194387,0.001824,48
2024-06-25,MLC,1.196678,1.198698,1.190577,1.192130,1.194591,1.195823,0.002859,48
2024-06-26,MLC,1.191886,1.191886,1.187991,1.189842,1.189316,1.189201,0.000925,48
2024-06-27,MLC,1.190270,1.202172,1.190270,1.202172,1.194556,1.192802,0.003700,48
2024-06-28,MLC,1.202464,1.213643,1.202464,1.211510,1.209783,1.211051,0.003490,48
2024-06-29,MLC,1.211570,1.211678,1.205503,1.206088,1.208671,1.208485,0.002210,48
2024-06-30,MLC,1.205581,1.205581,1.198248,1.198434,1.201775,1.201126,0.002042,48
2024-07-01,MLC,1.198441,1.199035,1.194657,1.194657,1.197079,1.197151,0.001144,48
2024-07-02,MLC,1.194682,1.194682,1.189042,1.190269,1.191864,1.192335,0.001623,48
2024-07-03,MLC,1.189901,1.190332,1.185920,1.189184,1.187788,1.187329,0.001213,47
2024-07-04,MLC,1.189282,1.192348,1.189258,1.190896,1.190992,1.191186,0.000848,48
2024-07-05,MLC,1.190902,1.195273,1.188327,1.195273,1.191640,1.190915,0.002078,48
2024-07-06,MLC,1.195269,1.202596,1.195269,1.197535,1.198331,1.197623,0.002126,48
2024-07-07,MLC,1.197535,1.197823,1.191762,1.191955,1.193840,1.192703,0.002062,48
2024-07-08,MLC,1.190921,1.190921,1.184631,1.188923,1.188182,1.188408,0.001483,48
2024-07-09,MLC,1.189268,1.190156,1.187481,1.187481,1.188733,1.188708,0.000656,48
2024-07-10,MLC,1.187354,1.187402,1.183217,1.183217,1.185918,1.186438,0.001466,48
2024-07-11,MLC,1.183147,1.183147,1.172746,1.173458,1.178734,1.179838,0.003308,41
2024-07-12,MLC,1.173482,1.173889,1.170370,1.172265,1.171744,1.172085,0.000970,48
2024-07-13,MLC,1.171179,1.175767,1.170981,1.175014,1.173747,1.174452,0.001648,48
2024-07-14,MLC,1.174894,1.176586,1.173660,1.174531,1.175003,1.174828,0.000909,48
2024-07-15,MLC,1.174453,1.176512,1.174364,1.174895,1.175292,1.175073,0.000582,48
2024-07-16,MLC,1.174823,1.176528,1.171965,1.171984,1.174074,1.173915,0.001012,48
2024-07-17,MLC,1.171913,1.171913,1.166959,1.166959,1.169804,1.170070,0.001389,48
2024-07-18,MLC,1.167037,1.167037,1.159977,1.160330,1.162189,1.161634,0.002164,48
2024-07-19,MLC,1.160482,1.164804,1.160482,1.164760,1.162625,1.162094,0.001419,48
2024-07-20,MLC,1.164721,1.173408,1.164124,1.171869,1.168673,1.166891,0.003455,48
2024-07-21,MLC,1.172168,1.175188,1.170494,1.170494,1.172902,1.172423,0.001362,48
2024-07-22,MLC,1.170567,1.170567,1.160082,1.164712,1.163999,1.163606,0.002771,48
2024-07-23,MLC,1.164520,1.175672,1.164520,1.175672,1.169611,1.169119,0.003322,48
2024-07-24,MLC,1.175799,1.187081,1.175799,1.186908,1.180989,1.179564,0.004142,48
2024-07-25,MLC,1.186908,1.192200,1.186908,1.189028,1.189608,1.189671,0.001371,48
2024-07-26,MLC,1.189051,1.192903,1.189051,1.192903,1.190492,1.190415,0.000784,48
2024-07-27,MLC,1.192465,1.196662,1.192069,1.194008,1.193763,1.193542,0.001480,48
2024-07-28,MLC,1.193330,1.195982,1.191820,1.193474,1.193718,1.193402,0.001187,48
2024-07-29,MLC,1.194686,1.196296,1.188856,1.189575,1.192472,1.192468,0.002096,48
2024-07-30,MLC,1.189639,1.195981,1.187089,1.195981,1.189914,1.189805,0.002060,48
2024-07-31,MLC,1.195946,1.202749,1.194203,1.194203,1.198005,1.197948,0.002617,48
2024-08-01,MLC,1.194335,1.194335,1.183826,1.183942,1.188912,1.189804,0.004196,40
2024-08-02,MLC,1.183890,1.184652,1.179899,1.180483,1.182239,1.182017,0.001411,48
2024-08-03,MLC,1.181421,1.182411,1.176460,1.176487,1.179935,1.180668,0.002087,48
2024-08-04,MLC,1.176450,1.176450,1.170761,1.174849,1.174519,1.174989,0.001373,48
2024-08-05,MLC,1.174919,1.185013,1.174919,1.183456,1.180165,1.179789,0.003657,48
2024-08-06,MLC,1.183480,1.183634,1.180140,1.180148,1.182078,1.182651,0.001219,48
2024-08-07,MLC,1.180385,1.180727,1.175513,1.180314,1.178238,1.178247,0.001467,48
2024-08-08,MLC,1.180305,1.185705,1.180295,1.184706,1.183240,1.182655,0.001734,48
2024-08-09,MLC,1.183902,1.189502,1.183656,1.189324,1.186673,1.187317,0.001788,48
2024-08-10,MLC,1.188955,1.190826,1.187353,1.190744,1.189660,1.190102,0.000973,48
2024-08-11,MLC,1.190822,1.191081,1.187560,1.190409,1.189747,1.190116,0.000893,48
2024-08-12,MLC,1.190311,1.193644,1.190311,1.191694,1.192307,1.192325,0.000898,48
2024-08-13,MLC,1.191545,1.195219,1.191408,1.195219,1.193121,1.192958,0.001081,48
2024-08-14,MLC,1.195408,1.202817,1.195408,1.201921,1.199909,1.200401,0.002379,48
2024-08-15,MLC,1.201938,1.202746,1.199429,1.202746,1.201136,1.201405,0.000796,48
2024-08-16,MLC,1.201711,1.204754,1.201711,1.204683,1.203145,1.203211,0.000945,48
2024-08-17,MLC,1.205518,1.211533,1.205295,1.211533,1.207218,1.206580,0.001958,48
2024-08-18,MLC,1.211811,1.217643,1.211811,1.215556,1.215480,1.215473,0.001391,48
2024-08-19,MLC,1.215209,1.222144,1.209355,1.210983,1.213672,1.211646,0.004224,48
2024-08-20,MLC,1.211035,1.213771,1.207927,1.208081,1.210850,1.211080,0.001612,48
2024-08-21,MLC,1.207050,1.207600,1.201877,1.204190,1.204943,1.205543,0.001812,48
2024-08-22,MLC,1.204150,1.206424,1.204083,1.205679,1.204859,1.204652,0.000639,40
2024-08-23,MLC,1.205973,1.212046,1.205973,1.211489,1.209429,1.209639,0.001308,48
2024-08-24,MLC,1.211684,1.224963,1.211595,1.218324,1.220393,1.220423,0.003056,48
2024-08-25,MLC,1.218425,1.220937,1.209897,1.210563,1.215512,1.217328,0.004268,48
2024-08-26,MLC,1.210611,1.213166,1.209706,1.211458,1.210954,1.210905,0.000792,48
2024-08-27,MLC,1.211757,1.212029,1.208128,1.210620,1.210961,1.211252,0.000947,48
2024-08-28,MLC,1.210680,1.213360,1.209640,1.210927,1.211351,1.211388,0.000993,48
2024-08-29,MLC,1.210927,1.213221,1.207461,1.207470,1.209644,1.209971,0.001497,48
2024-08-30,MLC,1.207457,1.207747,1.202082,1.202663,1.204812,1.204693,0.001994,48
2024-08-31,MLC,1.202753,1.203098,1.200474,1.201040,1.201619,1.201492,0.000704,48
2024-09-01,MLC,1.201048,1.201632,1.199471,1.199489,1.200858,1.201090,0.000580,48
2024-09-02,MLC,1.199572,1.204623,1.199223,1.204623,1.201322,1.200592,0.001478,48
2024-09-03,MLC,1.204726,1.209912,1.204628,1.204681,1.206951,1.207682,0.001718,48
2024-09-04,MLC,1.204657,1.204657,1.200635,1.202799,1.203066,1.202797,0.001247,48
2024-09-05,MLC,1.202953,1.212879,1.199317,1.212702,1.206229,1.206274,0.004179,48
2024-09-06,MLC,1.212933,1.216978,1.212933,1.216705,1.215599,1.215586,0.001152,48
2024-09-07,MLC,1.216939,1.218889,1.213994,1.218889,1.216774,1.217126,0.001378,48
2024-09-08,MLC,1.218889,1.223839,1.218773,1.222675,1.222133,1.222681,0.001289,48
2024-09-09,MLC,1.223086,1.225664,1.217961,1.223167,1.222752,1.223608,0.002398,48
2024-09-10,MLC,1.222968,1.225098,1.221555,1.223545,1.223732,1.223928,0.000980,48
2024-09-11,MLC,1.223580,1.230392,1.223580,1.230370,1.227161,1.227312,0.001751,48
2024-09-12,MLC,1.230807,1.243928,1.230807,1.242163,1.238601,1.239306,0.004161,40
2024-09-13,MLC,1.242260,1.256362,1.242140,1.256362,1.248690,1.248147,0.004766,48
2024-09-14,MLC,1.256684,1.265126,1.255835,1.265126,1.262088,1.263424,0.002809,48
2024-09-15,MLC,1.262872,1.265339,1.257135,1.257135,1.261913,1.262894,0.002578,48
2024-09-16,MLC,1.257080,1.257171,1.240011,1.240011,1.248409,1.248124,0.005698,48
2024-09-17,MLC,1.239845,1.239845,1.225980,1.229719,1.230015,1.229237,0.003061,48
