datetime_utc,timestamp,coin,value
2025-10-02 20:00:10+00:00,1759435210,CLASICA,1.050237
2025-10-02 20:30:09+00:00,1759437009,CLASICA,1.050948
2025-10-02 21:00:10+00:00,1759438810,CLASICA,1.051808
2025-10-02 21:30:09+00:00,1759440609,CLASICA,1.051808
2025-10-02 22:00:09+00:00,1759442409,CLASICA,1.051808
2025-10-02 22:30:09+00:00,1759444209,CLASICA,1.051808
2025-10-02 23:00:09+00:00,1759446009,CLASICA,1.051759
2025-10-02 23:30:08+00:00,1759447808,CLASICA,1.049247
2025-10-03 00:00:09+00:00,1759449609,CLASICA,1.049003
2025-10-03 00:30:09+00:00,1759451409,CLASICA,1.048160
2025-10-03 01:00:10+00:00,1759453210,CLASICA,1.054227
2025-10-03 01:30:09+00:00,1759455009,CLASICA,1.054227
2025-10-03 02:00:10+00:00,1759456810,CLASICA,1.050060
2025-10-03 02:30:08+00:00,1759458608,CLASICA,1.050060
2025-10-03 03:00:11+00:00,1759460411,CLASICA,1.049898
2025-10-03 03:30:09+00:00,1759462209,CLASICA,1.049392
2025-10-03 04:00:13+00:00,1759464013,CLASICA,1.049392
2025-10-03 04:30:09+00:00,1759465809,CLASICA,1.049392
2025-10-03 05:00:10+00:00,1759467610,CLASICA,1.049392
2025-10-03 05:30:09+00:00,1759469409,CLASICA,1.049392
2025-10-03 06:00:11+00:00,1759471211,CLASICA,1.049392
2025-10-03 06:30:10+00:00,1759473010,CLASICA,1.049392
2025-10-03 07:00:10+00:00,1759474810,CLASICA,1.049392
2025-10-03 07:30:09+00:00,1759476609,CLASICA,1.049392
2025-10-03 08:00:15+00:00,1759478415,CLASICA,1.049268
2025-10-03 08:30:10+00:00,1759480210,CLASICA,1.048781
2025-10-03 09:00:11+00:00,1759482011,CLASICA,1.048781
2025-10-03 09:30:10+00:00,1759483810,CLASICA,1.048260
2025-10-03 10:00:10+00:00,1759485610,CLASICA,1.048815
2025-10-03 10:30:10+00:00,1759487410,CLASICA,1.051504
2025-10-03 11:00:12+00:00,1759489212,CLASICA,1.048471
2025-10-03 11:30:09+00:00,1759491009,CLASICA,1.049829
2025-10-03 12:00:09+00:00,1759492809,CLASICA,1.049829
2025-10-03 12:30:09+00:00,1759494609,CLASICA,1.049829
2025-10-03 13:00:09+00:00,1759496409,CLASICA,1.049829
2025-10-03 13:30:09+00:00,1759498209,CLASICA,1.049829
2025-10-03 14:00:08+00:00,1759500008,CLASICA,1.049222
2025-10-03 14:30:08+00:00,1759501808,CLASICA,1.048813
2025-10-03 15:00:10+00:00,1759503610,CLASICA,1.048493
2025-10-03 15:30:09+00:00,1759505409,CLASICA,1.049297
2025-10-03 16:00:10+00:00,1759507210,CLASICA,1.048371
2025-10-03 16:30:08+00:00,1759509008,CLASICA,1.048371
2025-10-03 17:00:09+00:00,1759510809,CLASICA,1.050574
2025-10-03 17:30:09+00:00,1759512609,CLASICA,1.050574
2025-10-03 18:00:08+00:00,1759514408,CLASICA,1.050911
2025-10-03 18:30:09+00:00,1759516209,CLASICA,1.050911
2025-10-03 19:00:10+00:00,1759518010,CLASICA,1.051068
2025-10-03 19:30:08+00:00,1759519808,CLASICA,1.052029
2025-10-03 20:00:09+00:00,1759521609,CLASICA,1.052305
2025-10-03 20:30:09+00:00,1759523409,CLASICA,1.042200
2025-10-03 21:00:10+00:00,1759525210,CLASICA,1.041053
2025-10-03 21:30:09+00:00,1759527009,CLASICA,0.521183
